feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
Metabolite.593	Cdiff_EIA	positive	2.9546677678349	1.25114990774299	102	102	0.0201359789577443	0.251987393814058
Metabolite.2218	Cdiff_EIA	positive	1.83617027850363	0.77487604915808	102	102	0.0197253176672314	0.251987393814058
Metabolite.1077	Cdiff_EIA	positive	-2.50019840537606	1.07080846167741	102	102	0.021548854535063	0.2621777301766
Metabolite.878	Cdiff_EIA	positive	-3.70535889651769	1.63685470403435	102	102	0.0257523292600761	0.288132191841858
Metabolite.966	Cdiff_EIA	positive	-3.42420808140638	1.51849919735321	102	102	0.0263134421773386	0.288132191841858
Metabolite.2062	Cdiff_EIA	positive	-2.57994568849761	1.13028269107	102	102	0.0245734270426539	0.288132191841858
Metabolite.2382	Cdiff_EIA	positive	-3.55860249921629	1.57458413168153	102	102	0.0259880458479421	0.288132191841858
Metabolite.2188	Cdiff_EIA	positive	3.28314796477708	1.50706109577907	102	102	0.0317176450602761	0.338837281375632
Metabolite.619	Cdiff_EIA	positive	-2.64951801733167	1.22523649378015	102	102	0.0329675963824363	0.342946128943732
Metabolite.999	Cdiff_EIA	positive	-1.96114698800522	0.914684325171526	102	102	0.0344512093002835	0.342946128943732
Metabolite.2054	Cdiff_EIA	positive	1.60102641570993	0.743433754145367	102	102	0.0336785836612837	0.342946128943732
Metabolite.477	Cdiff_EIA	positive	3.09772033805852	1.46075164493234	102	102	0.0364260781947022	0.352456587857534
Metabolite.1434	Cdiff_EIA	positive	3.21382398862395	1.52526386192819	102	102	0.0376141093551351	0.352456587857534
Metabolite.2119	Cdiff_EIA	positive	-3.56770113145671	1.69508028129811	102	102	0.0378206840851691	0.352456587857534
Metabolite.15	Cdiff_EIA	positive	-3.25861963962114	1.57670351989641	102	102	0.0413435648759323	0.360634381999431
Metabolite.412	Cdiff_EIA	positive	-1.18608277202511	0.582389308455719	102	102	0.0443351474726927	0.360634381999431
Metabolite.671	Cdiff_EIA	positive	3.38672458689456	1.67160885799428	102	102	0.0454252910089553	0.360634381999431
Metabolite.894	Cdiff_EIA	positive	-1.92840278209142	0.942531777891184	102	102	0.0433830065268106	0.360634381999431
Metabolite.1267	Cdiff_EIA	positive	-3.12799807465358	1.55449024026393	102	102	0.0468845428945144	0.360634381999431
Metabolite.1469	Cdiff_EIA	positive	-2.92560776464662	1.45422916947293	102	102	0.0469318716300629	0.360634381999431
Metabolite.1496	Cdiff_EIA	positive	-2.02138933323464	0.972570224911117	102	102	0.0402330805759247	0.360634381999431
Metabolite.2101	Cdiff_EIA	positive	-3.26731945262503	1.57592964112456	102	102	0.0407184724695275	0.360634381999431
Metabolite.2249	Cdiff_EIA	positive	-2.04126748652897	1.0037981328145	102	102	0.0446465133460891	0.360634381999431
Metabolite.2446	Cdiff_EIA	positive	3.085546081215	1.49991808141094	102	102	0.0422754054808159	0.360634381999431
Metabolite.2122	Cdiff_EIA	positive	-3.26389951278916	1.6545967575838	102	102	0.0512993931972787	0.387398865869104
Metabolite.651	Cdiff_EIA	positive	2.57944398391106	1.31759625633352	102	102	0.0530535742375044	0.39385534772927
Metabolite.175	Cdiff_EIA	positive	-2.13378580088645	1.11657407467587	102	102	0.0588668629901353	0.408263783495711
Metabolite.343	Cdiff_EIA	positive	-3.13247821399529	1.62914634160025	102	102	0.0573536858643429	0.408263783495711
Metabolite.682	Cdiff_EIA	positive	2.87574765054942	1.50958969479285	102	102	0.0596549820633002	0.408263783495711
Metabolite.1886	Cdiff_EIA	positive	-2.75382131154087	1.43085889648916	102	102	0.0571224332545471	0.408263783495711
Metabolite.2092	Cdiff_EIA	positive	-2.01640846299505	1.05751583059602	102	102	0.059424584138343	0.408263783495711
Metabolite.2186	Cdiff_EIA	positive	-1.90441780434414	1.0069197767464	102	102	0.0614741983565478	0.414241521233353
Metabolite.289	Cdiff_EIA	positive	-3.42246594541956	1.84675799755426	102	102	0.0667979227542578	0.415146923955751
Metabolite.1133	Cdiff_EIA	positive	-2.97087817925794	1.60134420840466	102	102	0.0665076049332154	0.415146923955751
Metabolite.1262	Cdiff_EIA	positive	-1.77858994725806	0.961504160143803	102	102	0.0672955059380326	0.415146923955751
Metabolite.1471	Cdiff_EIA	positive	-2.00287374526823	1.06942645776555	102	102	0.0640103248061249	0.415146923955751
Metabolite.2083	Cdiff_EIA	positive	-2.98306414799345	1.59595652002028	102	102	0.0645298229522181	0.415146923955751
Metabolite.2087	Cdiff_EIA	positive	-1.56401406877539	0.839019449123053	102	102	0.0652414268690203	0.415146923955751
Metabolite.959	Cdiff_EIA	positive	-2.27980469323944	1.23813627706348	102	102	0.0685390661153251	0.416945985534894
Metabolite.1197	Cdiff_EIA	positive	-1.61635182191314	0.881109943643471	102	102	0.0695605539097961	0.417363323458777
Metabolite.2068	Cdiff_EIA	positive	-2.85199362018397	1.56015775569782	102	102	0.0705286025112018	0.417453079728465
Metabolite.1364	Cdiff_EIA	positive	2.82823573216345	1.55336411115483	102	102	0.0716405424387658	0.418380767842392
Metabolite.2241	Cdiff_EIA	positive	1.84580914242911	1.02136148678207	102	102	0.0737372670327814	0.424959512636293
Metabolite.2386	Cdiff_EIA	positive	-2.60979504775637	1.45871383722489	102	102	0.0766251184526752	0.43586755691262
Metabolite.3	Cdiff_EIA	positive	2.09459280594201	1.20662567519769	102	102	0.0856599538786343	0.452350714889226
Metabolite.36	Cdiff_EIA	positive	-2.66794825564267	1.54393663970376	102	102	0.0870720570907176	0.452350714889226
Metabolite.226	Cdiff_EIA	positive	-2.29477028087663	1.33978624134428	102	102	0.0898504844642983	0.452350714889226
Metabolite.800	Cdiff_EIA	positive	-2.44130079333867	1.39548922070009	102	102	0.0832858625438863	0.452350714889226
Metabolite.866	Cdiff_EIA	positive	-2.07469433512795	1.19941996258733	102	102	0.086760670447535	0.452350714889226
Metabolite.2075	Cdiff_EIA	positive	3.26618354370926	1.90168479082402	102	102	0.0889793540117448	0.452350714889226
Metabolite.2146	Cdiff_EIA	positive	-3.0371944076395	1.75668492605035	102	102	0.0869067461111831	0.452350714889226
Metabolite.2185	Cdiff_EIA	positive	-2.85867825575071	1.64273109347383	102	102	0.0849004774017577	0.452350714889226
Metabolite.2198	Cdiff_EIA	positive	-1.69217381362668	0.986824763930412	102	102	0.0894855698013548	0.452350714889226
Metabolite.2229	Cdiff_EIA	positive	-1.77880926011464	1.02449198147975	102	102	0.085593357174879	0.452350714889226
Metabolite.778	Cdiff_EIA	positive	1.07384366413983	0.638618162178489	102	102	0.0957842705723129	0.461027588029374
Metabolite.946	Cdiff_EIA	positive	-1.84330503171853	1.09083086028215	102	102	0.094178219271146	0.461027588029374
Metabolite.1134	Cdiff_EIA	positive	1.83802105475098	1.09153926584602	102	102	0.0953240308910345	0.461027588029374
Metabolite.1483	Cdiff_EIA	positive	2.10629333409596	1.25080077648275	102	102	0.0953092997823183	0.461027588029374
Metabolite.510	Cdiff_EIA	positive	2.37498314631506	1.42251326938767	102	102	0.0981324563953749	0.462172213991121
Metabolite.618	Cdiff_EIA	positive	-1.92820668377011	1.15334157525476	102	102	0.0976815497567375	0.462172213991121
Metabolite.1431	Cdiff_EIA	positive	-2.17437655733327	1.3100496658826	102	102	0.100094352778938	0.466397090608244
Metabolite.675	Cdiff_EIA	positive	-2.40855392745075	1.48064294746122	102	102	0.106949154861649	0.48703984432246
Metabolite.863	Cdiff_EIA	positive	-1.90984110853614	1.17823211029677	102	102	0.10818006689274	0.48703984432246
Metabolite.2123	Cdiff_EIA	positive	-1.73453393537417	1.07251382858365	102	102	0.108972385259363	0.48703984432246
Metabolite.2202	Cdiff_EIA	positive	-1.67163785753983	1.02502559772966	102	102	0.106072848425071	0.48703984432246
Metabolite.1128	Cdiff_EIA	positive	1.55683184543626	0.975068626120046	102	102	0.113501798031906	0.50021047884001
Metabolite.2251	Cdiff_EIA	positive	-1.69520823528271	1.06382460341712	102	102	0.114203305671235	0.50021047884001
Metabolite.669	Cdiff_EIA	positive	-2.17019054189062	1.37539359100767	102	102	0.117754025018243	0.506069625395314
Metabolite.956	Cdiff_EIA	positive	-2.6694490338011	1.70189339023794	102	102	0.119919476168657	0.506069625395314
Metabolite.980	Cdiff_EIA	positive	-1.52253334180044	0.968116935214012	102	102	0.118952802714746	0.506069625395314
Metabolite.1220	Cdiff_EIA	positive	-2.66920438126234	1.70286838930416	102	102	0.120162650778796	0.506069625395314
Metabolite.277	Cdiff_EIA	positive	-1.87033476875051	1.20273399106975	102	102	0.123088823108373	0.508612306806298
Metabolite.2029	Cdiff_EIA	positive	-2.80856060992451	1.80056619767549	102	102	0.121961513040295	0.508612306806298
Metabolite.2080	Cdiff_EIA	positive	-2.70658054255897	1.7580194718859	102	102	0.126825507232835	0.519154880074597
Metabolite.1159	Cdiff_EIA	positive	-1.77553911380487	1.15985021677179	102	102	0.12896763201426	0.519635588969306
Metabolite.2260	Cdiff_EIA	positive	-2.20462253983469	1.44146911407066	102	102	0.129315705930718	0.519635588969306
Metabolite.208	Cdiff_EIA	positive	-1.89490359120005	1.2442463370075	102	102	0.130931663895463	0.521346079874661
Metabolite.541	Cdiff_EIA	positive	-1.75196589382616	1.16278918141152	102	102	0.135042002362809	0.531320296344651
Metabolite.1184	Cdiff_EIA	positive	-2.3524844418462	1.56849856945509	102	102	0.136808515437323	0.531320296344651
Metabolite.2385	Cdiff_EIA	positive	-2.10685188472197	1.40569235694889	102	102	0.137075784216771	0.531320296344651
Metabolite.176	Cdiff_EIA	positive	2.53788728517617	1.70807181361118	102	102	0.140472625823306	0.531859180919615
Metabolite.2170	Cdiff_EIA	positive	1.6793035587212	1.12597156453412	102	102	0.138997517549158	0.531859180919615
Metabolite.2221	Cdiff_EIA	positive	-1.62079238467577	1.09191021916354	102	102	0.14085768261798	0.531859180919615
Metabolite.1702	Cdiff_EIA	positive	-1.82498359548969	1.24252383671297	102	102	0.145033557795126	0.542946139438164
Metabolite.1218	Cdiff_EIA	positive	-1.56224922363377	1.0687427553096	102	102	0.146941430927156	0.545426667339784
Metabolite.123	Cdiff_EIA	positive	1.9010902704734	1.30676705797073	102	102	0.148855292885743	0.547887548604667
Metabolite.2163	Cdiff_EIA	positive	-2.57033910653596	1.78219027603316	102	102	0.152360503943202	0.55498714975102
Metabolite.2171	Cdiff_EIA	positive	-1.88865531165123	1.31262310618684	102	102	0.153318367853592	0.55498714975102
Metabolite.126	Cdiff_EIA	positive	1.38701272989185	0.975294557749823	102	102	0.15809508610133	0.562972745629126
Metabolite.758	Cdiff_EIA	positive	1.56040754285909	1.09398365290854	102	102	0.156880855174886	0.562972745629126
Metabolite.876	Cdiff_EIA	positive	-1.6414965927392	1.15936060219341	102	102	0.159922557207886	0.564887742395597
Metabolite.166	Cdiff_EIA	positive	2.39434895337325	1.72804674334695	102	102	0.168957425214559	0.578532956931413
Metabolite.569	Cdiff_EIA	positive	2.23892727522065	1.63554419662562	102	102	0.174091734403384	0.578532956931413
Metabolite.962	Cdiff_EIA	positive	-1.22519492070151	0.89555603632822	102	102	0.17435239797933	0.578532956931413
Metabolite.1135	Cdiff_EIA	positive	-2.12860353083042	1.55510270216591	102	102	0.174132994826598	0.578532956931413
Metabolite.1290	Cdiff_EIA	positive	1.44685177479824	1.04883929162668	102	102	0.170824186794482	0.578532956931413
Metabolite.1580	Cdiff_EIA	positive	-2.08641952764485	1.50537636895103	102	102	0.168836351975436	0.578532956931413
Metabolite.1804	Cdiff_EIA	positive	1.89292072506823	1.37133936300149	102	102	0.170558467216235	0.578532956931413
Metabolite.2060	Cdiff_EIA	positive	-1.73401401231519	1.2659140634927	102	102	0.173825910677684	0.578532956931413
Metabolite.724	Cdiff_EIA	positive	0.80873535941513	0.595894877063456	102	102	0.177780033077746	0.585471086376337
Metabolite.864	Cdiff_EIA	positive	-2.10982024474278	1.60883493390198	102	102	0.192726968378175	0.618494613147459
Metabolite.1259	Cdiff_EIA	positive	0.986019719448628	0.751799145749625	102	102	0.192676375205054	0.618494613147459
Metabolite.1498	Cdiff_EIA	positive	-2.21970873365074	1.68846622545735	102	102	0.19164130556476	0.618494613147459
Metabolite.1726	Cdiff_EIA	positive	1.98813351526665	1.52265483610901	102	102	0.194649772193445	0.618494613147459
Metabolite.2269	Cdiff_EIA	positive	2.304061537475	1.76548603419702	102	102	0.194868165786186	0.618494613147459
Metabolite.2097	Cdiff_EIA	positive	-2.25439824371277	1.73943182556421	102	102	0.19794005263959	0.623724770188062
Metabolite.2191	Cdiff_EIA	positive	-1.83679360094985	1.42384411786608	102	102	0.200017429282126	0.625768814468365
Metabolite.251	Cdiff_EIA	positive	-1.65135381307442	1.29205225962407	102	102	0.204177876251363	0.634254679419127
Metabolite.66	Cdiff_EIA	positive	1.59410328275802	1.26019018401839	102	102	0.208821821614282	0.644112379345462
Metabolite.1198	Cdiff_EIA	positive	-1.26345276198591	1.00255032491439	102	102	0.210516136428243	0.64479767661238
Metabolite.812	Cdiff_EIA	positive	-1.65859238418977	1.33804541386501	102	102	0.218037992132165	0.647803194665714
Metabolite.882	Cdiff_EIA	positive	-2.09468235666878	1.69301704143067	102	102	0.218892403676999	0.647803194665714
Metabolite.1627	Cdiff_EIA	positive	1.68460349212637	1.36100226089234	102	102	0.21870081199086	0.647803194665714
Metabolite.2145	Cdiff_EIA	positive	-2.14971385264244	1.72585919879088	102	102	0.215825354532009	0.647803194665714
Metabolite.2196	Cdiff_EIA	positive	1.38220631798536	1.11612205813373	102	102	0.218466825588114	0.647803194665714
Metabolite.1538	Cdiff_EIA	positive	1.53271342804287	1.25116433862566	102	102	0.223441744744118	0.652449894652825
Metabolite.2256	Cdiff_EIA	positive	-1.14205179614519	0.930514482236668	102	102	0.222578665656099	0.652449894652825
Metabolite.1223	Cdiff_EIA	positive	-1.7254269974833	1.41830367981825	102	102	0.226641846641165	0.657411449197553
Metabolite.1774	Cdiff_EIA	positive	-1.15915371020701	0.956010708571789	102	102	0.228181504315244	0.657523019013664
Metabolite.1110	Cdiff_EIA	positive	-2.03331039634987	1.68948040460034	102	102	0.231619490876503	0.663067562117047
Metabolite.2392	Cdiff_EIA	positive	-1.91663488860815	1.61595424613954	102	102	0.238405114115318	0.678061298587722
Metabolite.859	Cdiff_EIA	positive	-1.89517509628374	1.62808356450478	102	102	0.247172399358786	0.694329300624277
Metabolite.2384	Cdiff_EIA	positive	-1.26310932417639	1.08538054509742	102	102	0.247295367345633	0.694329300624277
Metabolite.148	Cdiff_EIA	positive	-1.36304310440978	1.18204539160715	102	102	0.251608959133065	0.695699352394897
Metabolite.164	Cdiff_EIA	positive	-2.03882680782162	1.77162106595939	102	102	0.252548395047463	0.695699352394897
Metabolite.624	Cdiff_EIA	positive	-1.3176437456813	1.14470492938318	102	102	0.252445353803802	0.695699352394897
Metabolite.1179	Cdiff_EIA	positive	-1.89913023539332	1.66126340853676	102	102	0.255691519341238	0.69995553419664
Metabolite.491	Cdiff_EIA	positive	1.77980264716184	1.57730728236411	102	102	0.261859157317675	0.709179950025623
Metabolite.1180	Cdiff_EIA	positive	-1.12001543642654	0.993508915357664	102	102	0.262299433571121	0.709179950025623
Metabolite.2069	Cdiff_EIA	positive	-1.83210316104893	1.63605898646433	102	102	0.26546987315223	0.713348493501084
Metabolite.2530	Cdiff_EIA	positive	1.99278101179074	1.78567734927507	102	102	0.267104990908249	0.713365768401299
Metabolite.1427	Cdiff_EIA	positive	-1.48280676439533	1.35291982294983	102	102	0.275709126565032	0.731882408699904
Metabolite.44	Cdiff_EIA	positive	-1.26220706622116	1.1912739947788	102	102	0.291904682221652	0.738182590133075
Metabolite.181	Cdiff_EIA	positive	-1.62370517037387	1.55041086657647	102	102	0.297497873329085	0.738182590133075
Metabolite.326	Cdiff_EIA	positive	-1.98203297328382	1.89519450454358	102	102	0.298165363282994	0.738182590133075
Metabolite.387	Cdiff_EIA	positive	-1.25044328474072	1.20067647371793	102	102	0.300178565334446	0.738182590133075
Metabolite.475	Cdiff_EIA	positive	-1.72961748972309	1.67701151418749	102	102	0.304855869621486	0.738182590133075
Metabolite.573	Cdiff_EIA	positive	1.74564228373539	1.68864986093605	102	102	0.303746457383111	0.738182590133075
Metabolite.613	Cdiff_EIA	positive	2.07858828547939	1.94298176017691	102	102	0.287287916162751	0.738182590133075
Metabolite.677	Cdiff_EIA	positive	-1.31503098432699	1.25737379656393	102	102	0.298149326362648	0.738182590133075
Metabolite.920	Cdiff_EIA	positive	-1.31147821953937	1.25062671318563	102	102	0.296863959013421	0.738182590133075
Metabolite.930	Cdiff_EIA	positive	-1.04964294797374	1.01812491975567	102	102	0.305048056653166	0.738182590133075
Metabolite.976	Cdiff_EIA	positive	-1.84587743176409	1.73690978012615	102	102	0.290461151317508	0.738182590133075
Metabolite.1104	Cdiff_EIA	positive	-0.952560092369459	0.916180225513325	102	102	0.300982822550252	0.738182590133075
Metabolite.1175	Cdiff_EIA	positive	-1.81696563771315	1.70400237382812	102	102	0.288858894816427	0.738182590133075
Metabolite.2056	Cdiff_EIA	positive	-1.69576528560008	1.59765888854156	102	102	0.291061982082828	0.738182590133075
Metabolite.2248	Cdiff_EIA	positive	-0.980492889751082	0.922092646069922	102	102	0.290191330885514	0.738182590133075
Metabolite.2502	Cdiff_EIA	positive	-1.92007200627645	1.84391089990961	102	102	0.300245437728389	0.738182590133075
Metabolite.401	Cdiff_EIA	positive	1.77995414872088	1.75791289435874	102	102	0.313724408040481	0.750881370064103
Metabolite.880	Cdiff_EIA	positive	-1.90298556981562	1.87928090294556	102	102	0.31368856587477	0.750881370064103
Metabolite.1672	Cdiff_EIA	positive	-1.55822836191901	1.54764433530843	102	102	0.316442317053447	0.751853837681493
Metabolite.2358	Cdiff_EIA	positive	-0.45972114110092	0.457663276993526	102	102	0.317563835550402	0.751853837681493
Metabolite.2345	Cdiff_EIA	positive	0.143370715780706	0.143249306599236	102	102	0.319316212402491	0.751938177592963
Metabolite.454	Cdiff_EIA	positive	-1.37198883401471	1.41178182991985	102	102	0.333488077645196	0.756827865329512
Metabolite.923	Cdiff_EIA	positive	-0.912818744786395	0.933769447856066	102	102	0.330649349794947	0.756827865329512
Metabolite.1293	Cdiff_EIA	positive	-1.25506284756333	1.2754940872788	102	102	0.327499254771755	0.756827865329512
Metabolite.1516	Cdiff_EIA	positive	-1.23764277288659	1.25893615571823	102	102	0.32793756565004	0.756827865329512
Metabolite.1827	Cdiff_EIA	positive	1.35019776084343	1.38610188766702	102	102	0.332358803809826	0.756827865329512
Metabolite.2379	Cdiff_EIA	positive	1.76588077784378	1.80114472845037	102	102	0.3292441868609	0.756827865329512
Metabolite.2405	Cdiff_EIA	positive	-1.50219617950946	1.54389385552229	102	102	0.332905059784418	0.756827865329512
Metabolite.1148	Cdiff_EIA	positive	-1.53038068191548	1.5839793923961	102	102	0.336293921612382	0.759261534361977
Metabolite.153	Cdiff_EIA	positive	-1.03953147469602	1.08295310135313	102	102	0.339418516053946	0.762386205290401
Metabolite.399	Cdiff_EIA	positive	-1.65657998816811	1.75558003848149	102	102	0.34764404121871	0.776878010478547
Metabolite.1310	Cdiff_EIA	positive	0.733739816915361	0.787281563401403	102	102	0.35358556021904	0.782776428392925
Metabolite.1477	Cdiff_EIA	positive	-1.76947542468309	1.8996747981394	102	102	0.353857837492692	0.782776428392925
Metabolite.1075	Cdiff_EIA	positive	0.870370859505313	0.95135882025875	102	102	0.36245998463684	0.784432640285586
Metabolite.1361	Cdiff_EIA	positive	1.54288639777158	1.69669246350395	102	102	0.365352188626163	0.784432640285586
Metabolite.2272	Cdiff_EIA	positive	-0.935900114437444	1.0266063466966	102	102	0.36414828713579	0.784432640285586
Metabolite.2353	Cdiff_EIA	positive	-1.17135423618842	1.28585058340695	102	102	0.364508838971736	0.784432640285586
Metabolite.2369	Cdiff_EIA	positive	-1.38315760485082	1.52005515941607	102	102	0.365042665364002	0.784432640285586
Metabolite.2375	Cdiff_EIA	positive	-1.51835590018686	1.65472868301142	102	102	0.361043413953088	0.784432640285586
Metabolite.591	Cdiff_EIA	positive	-1.44442124463677	1.59463918636974	102	102	0.367219996687603	0.784596870971561
Metabolite.379	Cdiff_EIA	positive	-0.430234548469556	0.476768163098876	102	102	0.369014055684939	0.784602700922347
Metabolite.130	Cdiff_EIA	positive	0.40299121303775	0.450765963503007	102	102	0.373460880480931	0.78959926323843
Metabolite.1130	Cdiff_EIA	positive	-1.58572357973337	1.77934403470147	102	102	0.374969513136058	0.78959926323843
Metabolite.48	Cdiff_EIA	positive	1.33155089364961	1.59454859543971	102	102	0.405672045772755	0.789708249104295
Metabolite.74	Cdiff_EIA	positive	0.736723133867365	0.855690538298454	102	102	0.391314706917511	0.789708249104295
Metabolite.235	Cdiff_EIA	positive	1.16629541510222	1.39591419210705	102	102	0.405424399049516	0.789708249104295
Metabolite.280	Cdiff_EIA	positive	-1.36585722573034	1.59299498111	102	102	0.39326599604957	0.789708249104295
Metabolite.380	Cdiff_EIA	positive	-1.29475368957081	1.53751505583306	102	102	0.401736986899172	0.789708249104295
Metabolite.386	Cdiff_EIA	positive	-1.37133547361681	1.62452692941885	102	102	0.40060356784408	0.789708249104295
Metabolite.489	Cdiff_EIA	positive	1.52966803795559	1.78189766892827	102	102	0.392697625885099	0.789708249104295
Metabolite.565	Cdiff_EIA	positive	1.09141020392939	1.28571483844525	102	102	0.397978789166555	0.789708249104295
Metabolite.1045	Cdiff_EIA	positive	-1.35269709966439	1.59938462320747	102	102	0.399705315923162	0.789708249104295
Metabolite.1127	Cdiff_EIA	positive	-0.831900665732421	0.99607601360003	102	102	0.405608499935763	0.789708249104295
Metabolite.1143	Cdiff_EIA	positive	1.47641279547479	1.7155212997575	102	102	0.391505826875968	0.789708249104295
Metabolite.1156	Cdiff_EIA	positive	-1.21468113389464	1.37645352951781	102	102	0.379638245584805	0.789708249104295
Metabolite.1204	Cdiff_EIA	positive	-1.20809438330439	1.44100955110404	102	102	0.403824274328519	0.789708249104295
Metabolite.1736	Cdiff_EIA	positive	-1.2549722875984	1.46355159939084	102	102	0.393227787081453	0.789708249104295
Metabolite.2135	Cdiff_EIA	positive	-1.39370350960913	1.65085985499386	102	102	0.400556668154909	0.789708249104295
Metabolite.2203	Cdiff_EIA	positive	0.764986099344676	0.912751933518395	102	102	0.403967973901717	0.789708249104295
Metabolite.2388	Cdiff_EIA	positive	-0.751204122646857	0.886216779262299	102	102	0.398655626899199	0.789708249104295
Metabolite.59	Cdiff_EIA	positive	-1.10874355507208	1.3341085228748	102	102	0.407911509282493	0.790554164007663
Metabolite.414	Cdiff_EIA	positive	-1.09378734331539	1.34024960737237	102	102	0.416378603083181	0.803408934583407
Metabolite.2193	Cdiff_EIA	positive	-1.15820277670982	1.43361149744639	102	102	0.421070601245103	0.808898786602434
Metabolite.250	Cdiff_EIA	positive	1.1003495083427	1.45920904800453	102	102	0.452577638729647	0.809166566565508
Metabolite.256	Cdiff_EIA	positive	1.05939459405395	1.34763141544225	102	102	0.4336583805273	0.809166566565508
Metabolite.283	Cdiff_EIA	positive	-0.917730043555462	1.24258814940365	102	102	0.461902089938185	0.809166566565508
Metabolite.381	Cdiff_EIA	positive	0.451883128322686	0.607651362297392	102	102	0.458828780693988	0.809166566565508
Metabolite.396	Cdiff_EIA	positive	-0.901698261588264	1.14097823570854	102	102	0.431231319362741	0.809166566565508
Metabolite.553	Cdiff_EIA	positive	-1.08483289083705	1.45609723404119	102	102	0.458002365745092	0.809166566565508
Metabolite.557	Cdiff_EIA	positive	-0.979378919526003	1.31591142750991	102	102	0.458465155190344	0.809166566565508
Metabolite.577	Cdiff_EIA	positive	0.899852022665143	1.20623240088977	102	102	0.457416171991519	0.809166566565508
Metabolite.746	Cdiff_EIA	positive	0.636371414663113	0.837665892618273	102	102	0.449223575835062	0.809166566565508
